day,hour,kw_returned,kw_consumed
2021-07-25,20,NA,0.578
2021-07-25,21,NA,0.52
2021-07-25,22,NA,0.449
2021-07-25,23,NA,0.447
2021-07-26,0,NA,0.404
2021-07-26,1,NA,0.451
2021-07-26,2,NA,0.488
2021-07-26,3,NA,0.453
2021-07-26,4,NA,0.497
2021-07-26,5,NA,0.423
2021-07-26,6,NA,0.407
2021-07-26,7,NA,0.505
2021-07-26,8,NA,0.45
2021-07-26,9,NA,0.502
2021-07-26,10,NA,1.256
2021-07-26,11,NA,1.437
2021-07-26,12,NA,0.428
2021-07-26,13,NA,0.436
2021-07-26,14,NA,0.494
2021-07-26,15,NA,2.432
2021-07-26,16,NA,2.004
2021-07-26,17,NA,0.458
2021-07-26,18,NA,0.456
2021-07-26,19,NA,1.851
2021-07-26,20,NA,1.49
2021-07-26,21,NA,0.371
2021-07-26,22,NA,0.478
2021-07-26,23,NA,0.455
2021-07-27,0,NA,0.467
2021-07-27,1,NA,0.498
2021-07-27,2,NA,0.406
2021-07-27,3,NA,0.442
2021-07-27,4,NA,0.466
2021-07-27,5,NA,0.498
2021-07-27,6,NA,0.5
2021-07-27,7,NA,0.422
2021-07-27,8,NA,0.416
2021-07-27,9,NA,0.401
2021-07-27,10,NA,0.488
2021-07-27,11,NA,0.492
2021-07-27,12,NA,0.458
2021-07-27,13,NA,0.479
2021-07-27,14,NA,0.37
2021-07-27,15,NA,0.431
2021-07-27,16,NA,2.275
2021-07-27,17,NA,0.885
2021-07-27,18,NA,0.499
2021-07-27,19,NA,0.388
2021-07-27,20,NA,0.421
2021-07-27,21,NA,0.494
2021-07-27,22,NA,0.452
2021-07-27,23,NA,0.487
2021-07-28,0,NA,0.438
2021-07-28,1,NA,0.49
2021-07-28,2,NA,0.408
2021-07-28,3,NA,0.416
2021-07-28,4,NA,0.522
2021-07-28,5,NA,0.466
2021-07-28,6,NA,0.496
2021-07-28,7,NA,0.394
2021-07-28,8,NA,0.401
2021-07-28,9,NA,0.481
2021-07-28,10,NA,0.46
2021-07-28,11,NA,0.5
2021-07-28,12,NA,0.456
2021-07-28,13,NA,0.431
2021-07-28,14,NA,0.4
2021-07-28,15,NA,2.567
2021-07-28,16,NA,1.628
2021-07-28,17,NA,0.461
2021-07-28,18,NA,0.482
2021-07-28,19,NA,0.592
2021-07-28,20,NA,2.117
2021-07-28,21,NA,0.445
2021-07-28,22,NA,0.621
2021-07-28,23,NA,0.46
2021-07-29,0,NA,0.49
2021-07-29,1,NA,0.387
2021-07-29,2,NA,0.408
2021-07-29,3,NA,0.481
2021-07-29,4,NA,0.489
2021-07-29,5,NA,0.518
2021-07-29,6,NA,0.399
2021-07-29,7,NA,0.43
2021-07-29,8,NA,0.46
2021-07-29,9,NA,0.456
2021-07-29,10,NA,0.472
2021-07-29,11,NA,0.407
2021-07-29,12,NA,0.43
2021-07-29,13,NA,0.456
2021-07-29,14,NA,1.453
2021-07-29,15,NA,2.041
2021-07-29,16,NA,0.375
2021-07-29,17,NA,0.435
2021-07-29,18,NA,2.477
2021-07-29,19,NA,0.505
2021-07-29,20,NA,0.481
2021-07-29,21,NA,0.452
2021-07-29,22,NA,0.436
2021-07-29,23,NA,0.4
2021-07-30,0,NA,0.479
2021-07-30,1,NA,0.499
2021-07-30,2,NA,0.456
2021-07-30,3,NA,0.503
2021-07-30,4,NA,0.443
2021-07-30,5,NA,0.415
2021-07-30,6,NA,0.441
2021-07-30,7,NA,0.468
2021-07-30,8,NA,0.506
2021-07-30,9,NA,0.451
2021-07-30,10,NA,0.44
2021-07-30,11,NA,0.377
2021-07-30,12,NA,0.45
2021-07-30,13,NA,2.576
2021-07-30,14,NA,0.877
2021-07-30,15,NA,0.428
2021-07-30,16,NA,0.408
2021-07-30,17,NA,2.424
2021-07-30,18,NA,0.981
2021-07-30,19,NA,0.431
2021-07-30,20,NA,0.456
2021-07-30,21,NA,0.397
2021-07-30,22,NA,0.442
2021-07-30,23,NA,0.504
2021-07-31,0,NA,0.452
2021-07-31,1,NA,0.511
2021-07-31,2,NA,0.445
2021-07-31,3,NA,0.414
2021-07-31,4,NA,0.415
2021-07-31,5,NA,0.494
2021-07-31,6,NA,0.508
2021-07-31,7,NA,0.46
2021-07-31,8,NA,0.476
2021-07-31,9,NA,0.398
2021-07-31,10,NA,0.412
2021-07-31,11,NA,0.48
2021-07-31,12,NA,0.451
2021-07-31,13,NA,1.717
2021-07-31,14,NA,1.676
2021-07-31,15,NA,0.416
2021-07-31,16,NA,0.485
2021-07-31,17,NA,0.444
2021-07-31,18,NA,0.493
2021-07-31,19,NA,1.904
2021-07-31,20,NA,0.937
2021-07-31,21,NA,0.428
2021-07-31,22,NA,0.459
2021-07-31,23,NA,0.506
2021-08-01,0,NA,0.47
2021-08-01,1,NA,0.45
2021-08-01,2,NA,0.412
2021-08-01,3,NA,0.393
2021-08-01,4,NA,0.531
2021-08-01,5,NA,0.599
2021-08-01,6,NA,0.514
2021-08-01,7,NA,0.484
2021-08-01,8,NA,0.411
2021-08-01,9,NA,0.436
2021-08-01,10,NA,0.434
2021-08-01,11,NA,0.48
2021-08-01,12,NA,0.464
2021-08-01,13,NA,0.439
2021-08-01,14,NA,0.43
2021-08-01,15,NA,0.407
2021-08-01,16,NA,0.503
2021-08-01,17,NA,0.474
2021-08-01,18,NA,0.454
2021-08-01,19,NA,0.423
2021-08-01,20,NA,0.393
2021-08-01,21,NA,0.493
2021-08-01,22,NA,0.456
2021-08-01,23,NA,0.473
2021-08-02,0,NA,0.412
2021-08-02,1,NA,0.401
2021-08-02,2,NA,0.51
2021-08-02,3,NA,0.467
2021-08-02,4,NA,0.489
2021-08-02,5,NA,0.412
2021-08-02,6,NA,0.392
2021-08-02,7,NA,0.498
2021-08-02,8,NA,0.471
2021-08-02,9,NA,0.432
2021-08-02,10,NA,0.426
2021-08-02,11,NA,0.429
2021-08-02,12,NA,0.486
2021-08-02,13,NA,0.455
2021-08-02,14,NA,0.416
2021-08-02,15,NA,0.428
2021-08-02,16,NA,0.43
2021-08-02,17,NA,0.515
2021-08-02,18,NA,1.486
2021-08-02,19,NA,1.476
2021-08-02,20,NA,0.406
2021-08-02,21,NA,0.413
2021-08-02,22,NA,0.491
2021-08-02,23,NA,0.465
2021-08-03,0,NA,0.49
2021-08-03,1,NA,0.436
2021-08-03,2,NA,0.4
2021-08-03,3,NA,0.501
2021-08-03,4,NA,0.461
2021-08-03,5,NA,0.481
2021-08-03,6,NA,0.455
2021-08-03,7,NA,0.386
2021-08-03,8,NA,0.481
2021-08-03,9,NA,0.469
2021-08-03,10,NA,0.475
2021-08-03,11,NA,0.469
2021-08-03,12,NA,0.358
2021-08-03,13,NA,0.451
2021-08-03,14,NA,1.605
2021-08-03,15,NA,2.406
2021-08-03,16,NA,0.464
2021-08-03,17,NA,0.388
2021-08-03,18,NA,0.456
2021-08-03,19,NA,2.343
2021-08-03,20,NA,0.47
2021-08-03,21,NA,0.485
2021-08-03,22,NA,0.465
2021-08-03,23,NA,0.472
2021-08-04,0,NA,0.383
2021-08-04,1,NA,0.47
2021-08-04,2,NA,1.956
2021-08-04,3,NA,0.465
2021-08-04,4,NA,0.491
2021-08-04,5,NA,0.401
2021-08-04,6,NA,0.457
2021-08-04,7,NA,0.461
2021-08-04,8,NA,0.493
2021-08-04,9,NA,0.451
2021-08-04,10,NA,0.44
2021-08-04,11,NA,0.417
2021-08-04,12,NA,0.418
2021-08-04,13,NA,1.832
2021-08-04,14,NA,1.837
2021-08-04,15,NA,0.405
2021-08-04,16,NA,0.644
2021-08-04,17,NA,2.621
2021-08-04,18,NA,0.501
2021-08-04,19,NA,0.457
2021-08-04,20,NA,0.436
2021-08-04,21,NA,0.936
2021-08-04,22,NA,1.719
2021-08-04,23,NA,0.498
2021-08-05,0,NA,0.456
2021-08-05,1,NA,0.449
2021-08-05,2,NA,0.401
2021-08-05,3,NA,0.451
2021-08-05,4,NA,0.504
2021-08-05,5,NA,0.46
2021-08-05,6,NA,0.455
2021-08-05,7,NA,0.394
2021-08-05,8,NA,0.481
2021-08-05,9,NA,0.487
2021-08-05,10,NA,0.459
2021-08-05,11,NA,0.453
2021-08-05,12,NA,0.362
2021-08-05,13,NA,0.477
2021-08-05,14,NA,1.738
2021-08-05,15,NA,2.345
2021-08-05,16,NA,0.422
2021-08-05,17,NA,0.396
2021-08-05,18,NA,1.17
2021-08-05,19,NA,2.3
2021-08-05,20,NA,0.458
2021-08-05,21,NA,0.435
2021-08-05,22,NA,0.367
2021-08-05,23,NA,0.481
2021-08-06,0,NA,0.48
2021-08-06,1,NA,0.48
2021-08-06,2,NA,0.495
2021-08-06,3,NA,0.464
2021-08-06,4,NA,0.499
2021-08-06,5,NA,0.382
2021-08-06,6,NA,0.458
2021-08-06,7,NA,0.455
2021-08-06,8,NA,0.488
2021-08-06,9,NA,0.478
2021-08-06,10,NA,1.629
2021-08-06,11,NA,1.568
2021-08-06,12,NA,0.389
2021-08-06,13,NA,0.493
2021-08-06,14,NA,0.467
2021-08-06,15,NA,2.175
2021-08-06,16,NA,0.54
2021-08-06,17,NA,0.397
2021-08-06,18,NA,0.496
2021-08-06,19,NA,0.487
2021-08-06,20,NA,0.471
2021-08-06,21,NA,0.491
2021-08-06,22,NA,0.393
2021-08-06,23,NA,0.417
2021-08-07,0,NA,0.431
2021-08-07,1,NA,0.516
2021-08-07,2,NA,0.459
2021-08-07,3,NA,0.508
2021-08-07,4,NA,0.424
2021-08-07,5,NA,0.425
2021-08-07,6,NA,0.472
2021-08-07,7,NA,0.455
2021-08-07,8,NA,0.492
2021-08-07,9,NA,0.413
2021-08-07,10,NA,0.439
2021-08-07,11,NA,0.441
2021-08-07,12,NA,0.509
2021-08-07,13,NA,0.445
2021-08-07,14,NA,0.454
2021-08-07,15,NA,0.395
2021-08-07,16,NA,0.442
2021-08-07,17,NA,0.495
2021-08-07,18,NA,0.469
2021-08-07,19,NA,0.509
2021-08-07,20,NA,0.454
2021-08-07,21,NA,0.422
2021-08-07,22,NA,0.372
2021-08-07,23,NA,0.514
2021-08-08,0,NA,0.46
2021-08-08,1,NA,0.514
2021-08-08,2,NA,0.393
2021-08-08,3,NA,0.434
2021-08-08,4,NA,0.461
2021-08-08,5,NA,0.498
2021-08-08,6,NA,0.485
2021-08-08,7,NA,0.389
2021-08-08,8,NA,0.441
2021-08-08,9,NA,0.461
2021-08-08,10,NA,0.453
2021-08-08,11,NA,0.434
2021-08-08,12,NA,0.381
2021-08-08,13,NA,0.476
2021-08-08,14,NA,0.467
2021-08-08,15,NA,0.451
2021-08-08,16,NA,0.395
2021-08-08,17,NA,0.383
2021-08-08,18,NA,0.507
2021-08-08,19,NA,0.472
2021-08-08,20,NA,0.451
2021-08-08,21,NA,0.417
2021-08-08,22,NA,0.538
2021-08-08,23,NA,0.486
2021-08-09,0,NA,0.458
2021-08-09,1,NA,0.416
2021-08-09,2,NA,0.421
2021-08-09,3,NA,0.425
2021-08-09,4,NA,0.52
2021-08-09,5,NA,0.479
2021-08-09,6,NA,0.407
2021-08-09,7,NA,0.406
2021-08-09,8,NA,0.425
2021-08-09,9,NA,0.484
2021-08-09,10,NA,0.409
2021-08-09,11,NA,0.389
2021-08-09,12,NA,0.496
2021-08-09,13,NA,0.448
2021-08-09,14,NA,0.432
2021-08-09,15,NA,0.395
2021-08-09,16,NA,0.428
2021-08-09,17,NA,0.508
2021-08-09,18,NA,0.46
2021-08-09,19,NA,0.494
2021-08-09,20,NA,0.411
2021-08-09,21,NA,0.411
2021-08-09,22,NA,0.481
2021-08-09,23,NA,0.452
2021-08-10,0,NA,0.495
2021-08-10,1,NA,0.441
2021-08-10,2,NA,0.435
2021-08-10,3,NA,0.424
2021-08-10,4,NA,0.512
2021-08-10,5,NA,0.504
2021-08-10,6,NA,0.433
2021-08-10,7,NA,0.41
2021-08-10,8,NA,0.405
2021-08-10,9,NA,0.509
2021-08-10,10,NA,0.469
2021-08-10,11,NA,0.469
2021-08-10,12,NA,0.41
2021-08-10,13,NA,0.407
2021-08-10,14,NA,0.492
2021-08-10,15,NA,2.067
2021-08-10,16,NA,1.156
2021-08-10,17,NA,0.404
2021-08-10,18,NA,0.438
2021-08-10,19,NA,0.505
2021-08-10,20,NA,0.457
2021-08-10,21,NA,2.088
2021-08-10,22,NA,0.376
2021-08-10,23,NA,0.399
2021-08-11,0,NA,0.495
2021-08-11,1,NA,0.463
2021-08-11,2,NA,0.508
2021-08-11,3,NA,0.474
2021-08-11,4,NA,0.454
2021-08-11,5,NA,0.413
2021-08-11,6,NA,0.443
2021-08-11,7,NA,0.498
2021-08-11,8,NA,0.457
2021-08-11,9,NA,0.453
2021-08-11,10,NA,0.402
2021-08-11,11,NA,0.451
2021-08-11,12,NA,0.474
2021-08-11,13,NA,2.438
2021-08-11,14,NA,0.451
2021-08-11,15,NA,0.501
2021-08-11,16,NA,2.789
2021-08-11,17,NA,0.484
2021-08-11,18,NA,0.466
2021-08-11,19,NA,1.014
2021-08-11,20,NA,1.796
2021-08-11,21,NA,0.397
2021-08-11,22,NA,0.438
2021-08-11,23,NA,0.468
2021-08-12,0,NA,0.507
2021-08-12,1,NA,0.456
2021-08-12,2,NA,0.487
2021-08-12,3,NA,0.421
2021-08-12,4,NA,0.395
2021-08-12,5,NA,0.509
2021-08-12,6,NA,0.467
2021-08-12,7,NA,0.468
2021-08-12,8,NA,0.404
2021-08-12,9,NA,0.435
2021-08-12,10,NA,0.497
2021-08-12,11,NA,0.429
2021-08-12,12,NA,0.462
2021-08-12,13,NA,0.398
2021-08-12,14,NA,0.445
2021-08-12,15,NA,0.492
2021-08-12,16,NA,2.062
2021-08-12,17,NA,0.872
2021-08-12,18,NA,0.364
2021-08-12,19,NA,0.473
2021-08-12,20,NA,0.489
2021-08-12,21,NA,0.466
2021-08-12,22,NA,0.504
2021-08-12,23,NA,0.387
2021-08-13,0,NA,0.426
2021-08-13,1,NA,0.468
2021-08-13,2,NA,0.452
2021-08-13,3,NA,0.518
2021-08-13,4,NA,0.557
2021-08-13,5,NA,0.422
2021-08-13,6,NA,0.472
2021-08-13,7,NA,0.466
2021-08-13,8,NA,0.429
2021-08-13,9,NA,0.406
2021-08-13,10,NA,0.499
2021-08-13,11,NA,0.438
2021-08-13,12,NA,0.488
2021-08-13,13,NA,0.392
2021-08-13,14,NA,0.41
2021-08-13,15,NA,0.49
2021-08-13,16,NA,0.463
2021-08-13,17,NA,0.509
2021-08-13,18,NA,0.457
2021-08-13,19,NA,0.475
2021-08-13,20,NA,0.387
2021-08-13,21,NA,0.421
2021-08-13,22,NA,0.492
2021-08-13,23,NA,0.469
2021-08-14,0,NA,0.508
2021-08-14,1,NA,0.392
2021-08-14,2,NA,0.438
2021-08-14,3,NA,0.467
2021-08-14,4,NA,0.495
2021-08-14,5,NA,0.47
2021-08-14,6,NA,0.403
2021-08-14,7,NA,0.443
2021-08-14,8,NA,0.456
2021-08-14,9,NA,0.498
2021-08-14,10,NA,0.446
2021-08-14,11,NA,0.394
2021-08-14,12,NA,0.434
2021-08-14,13,NA,0.452
2021-08-14,14,NA,0.502
2021-08-14,15,NA,0.44
2021-08-14,16,NA,0.435
2021-08-14,17,NA,0.423
2021-08-14,18,NA,1.116
2021-08-14,19,NA,1.804
2021-08-14,20,NA,0.417
2021-08-14,21,NA,0.415
2021-08-14,22,NA,0.426
2021-08-14,23,NA,0.504
2021-08-15,0,NA,0.471
2021-08-15,1,NA,0.489
2021-08-15,2,NA,0.46
2021-08-15,3,NA,0.412
2021-08-15,4,NA,0.468
2021-08-15,5,NA,0.461
2021-08-15,6,NA,0.509
2021-08-15,7,NA,0.427
2021-08-15,8,NA,0.417
2021-08-15,9,NA,0.455
2021-08-15,10,NA,0.48
2021-08-15,11,NA,0.482
2021-08-15,12,NA,0.442
2021-08-15,13,NA,1.143
2021-08-15,14,NA,2.784
2021-08-15,15,NA,0.72
2021-08-15,16,NA,0.491
2021-08-15,17,NA,0.466
2021-08-15,18,NA,0.735
2021-08-15,19,NA,2.314
2021-08-15,20,NA,0.4
2021-08-15,21,NA,0.45
2021-08-15,22,NA,0.474
2021-08-15,23,NA,0.505
2021-08-16,0,NA,0.424
2021-08-16,1,NA,0.448
2021-08-16,2,NA,0.426
2021-08-16,3,NA,0.515
2021-08-16,4,NA,0.459
2021-08-16,5,NA,0.52
2021-08-16,6,NA,0.422
2021-08-16,7,NA,0.432
2021-08-16,8,NA,0.463
2021-08-16,9,NA,0.531
2021-08-16,10,NA,0.864
2021-08-16,11,NA,0.755
2021-08-16,12,NA,0.448
2021-08-16,13,NA,0.454
2021-08-16,14,NA,0.469
2021-08-16,15,NA,0.531
2021-08-16,16,NA,0.504
2021-08-16,17,NA,0.522
2021-08-16,18,NA,0.491
2021-08-16,19,NA,0.474
2021-08-16,20,NA,0.418
2021-08-16,21,NA,0.468
2021-08-16,22,NA,0.524
2021-08-16,23,NA,0.498
2021-08-17,0,NA,0.508
2021-08-17,1,NA,0.397
2021-08-17,2,NA,0.478
2021-08-17,3,NA,0.488
2021-08-17,4,NA,0.547
2021-08-17,5,NA,0.48
2021-08-17,6,NA,0.447
2021-08-17,7,NA,0.47
2021-08-17,8,NA,0.469
2021-08-17,9,NA,0.51
2021-08-17,10,NA,0.417
2021-08-17,11,NA,0.448
2021-08-17,12,NA,0.592
2021-08-17,13,NA,0.533
2021-08-17,14,NA,0.516
2021-08-17,15,NA,0.408
2021-08-17,16,NA,0.439
2021-08-17,17,NA,0.498
2021-08-17,18,NA,0.47
2021-08-17,19,NA,0.487
2021-08-17,20,NA,0.411
2021-08-17,21,NA,0.474
2021-08-17,22,NA,0.511
2021-08-17,23,NA,0.473
2021-08-18,0,NA,0.432
2021-08-18,1,NA,0.396
2021-08-18,2,NA,0.497
2021-08-18,3,NA,0.527
2021-08-18,4,NA,0.43
2021-08-18,5,NA,0.454
2021-08-18,6,NA,0.477
2021-08-18,7,NA,0.451
2021-08-18,8,NA,0.472
2021-08-18,9,NA,0.425
2021-08-18,10,NA,0.426
2021-08-18,11,NA,0.517
2021-08-18,12,NA,0.469
2021-08-18,13,NA,0.377
2021-08-18,14,NA,0.452
2021-08-18,15,NA,0.507
2021-08-18,16,NA,0.479
2021-08-18,17,NA,0.464
2021-08-18,18,NA,0.402
2021-08-18,19,NA,0.496
2021-08-18,20,NA,0.496
2021-08-18,21,NA,0.455
2021-08-18,22,NA,0.455
2021-08-18,23,NA,0.45
2021-08-19,0,NA,0.516
2021-08-19,1,NA,0.489
2021-08-19,2,NA,0.417
2021-08-19,3,NA,0.449
2021-08-19,4,NA,0.492
2021-08-19,5,NA,0.541
2021-08-19,6,NA,0.487
2021-08-19,7,NA,0.419
2021-08-19,8,NA,0.461
2021-08-19,9,NA,0.463
2021-08-19,10,NA,0.51
2021-08-19,11,NA,0.45
2021-08-19,12,NA,0.427
2021-08-19,13,NA,0.503
2021-08-19,14,NA,0.477
2021-08-19,15,NA,0.513
2021-08-19,16,NA,0.437
2021-08-19,17,NA,0.44
2021-08-19,18,NA,0.468
2021-08-19,19,NA,0.499
2021-08-19,20,NA,0.53
2021-08-19,21,NA,0.441
2021-08-19,22,NA,0.441
2021-08-19,23,NA,0.448
2021-08-20,0,NA,0.501
2021-08-20,1,NA,0.515
2021-08-20,2,NA,0.435
2021-08-20,3,NA,0.467
2021-08-20,4,NA,0.488
2021-08-20,5,NA,0.52
2021-08-20,6,NA,0.473
2021-08-20,7,NA,0.402
2021-08-20,8,NA,0.474
2021-08-20,9,NA,0.496
2021-08-20,10,NA,0.501
2021-08-20,11,NA,0.446
2021-08-20,12,NA,0.384
2021-08-20,13,NA,0.515
2021-08-20,14,NA,0.488
2021-08-20,15,NA,0.506
2021-08-20,16,NA,0.46
2021-08-20,17,NA,0.416
2021-08-20,18,NA,0.526
2021-08-20,19,NA,0.469
2021-08-20,20,NA,0.51
2021-08-20,21,NA,0.496
2021-08-20,22,NA,0.464
2021-08-20,23,NA,0.441
2021-08-21,0,NA,0.485
2021-08-21,1,NA,0.529
2021-08-21,2,NA,0.467
2021-08-21,3,NA,0.517
2021-08-21,4,NA,0.419
2021-08-21,5,NA,0.474
2021-08-21,6,NA,0.52
2021-08-21,7,NA,0.503
2021-08-21,8,NA,0.487
2021-08-21,9,NA,0.39
2021-08-21,10,NA,0.472
2021-08-21,11,NA,0.482
2021-08-21,12,NA,0.535
2021-08-21,13,NA,0.485
2021-08-21,14,NA,0.446
2021-08-21,15,NA,0.424
2021-08-21,16,NA,0.484
2021-08-21,17,NA,0.526
2021-08-21,18,NA,0.478
2021-08-21,19,NA,0.461
2021-08-21,20,NA,0.445
2021-08-21,21,NA,0.524
2021-08-21,22,NA,0.494
2021-08-21,23,NA,0.467
2021-08-22,0,NA,0.444
2021-08-22,1,NA,0.428
2021-08-22,2,NA,0.542
2021-08-22,3,NA,0.508
2021-08-22,4,NA,0.468
2021-08-22,5,NA,0.447
2021-08-22,6,NA,0.635
2021-08-22,7,NA,0.507
2021-08-22,8,NA,0.459
2021-08-22,9,NA,0.442
2021-08-22,10,NA,0.469
2021-08-22,11,NA,0.487
2021-08-22,12,NA,0.532
2021-08-22,13,NA,0.426
2021-08-22,14,NA,0.417
2021-08-22,15,NA,0.5
2021-08-22,16,NA,0.48
2021-08-22,17,NA,0.521
2021-08-22,18,NA,0.407
2021-08-22,19,NA,0.467
2021-08-22,20,NA,0.508
2021-08-22,21,NA,0.491
2021-08-22,22,NA,0.457
2021-08-22,23,NA,0.381
2021-08-23,0,NA,0.496
2021-08-23,1,NA,0.5
2021-08-23,2,NA,0.476
2021-08-23,3,NA,0.458
2021-08-23,4,NA,0.42
2021-08-23,5,NA,0.496
2021-08-23,6,NA,0.516
2021-08-23,7,NA,0.4
2021-08-23,8,NA,0.434
2021-08-23,9,NA,0.502
2021-08-23,10,NA,0.444
2021-08-23,11,NA,0.439
2021-08-23,12,NA,0.432
2021-08-23,13,NA,0.446
2021-08-23,14,NA,0.519
2021-08-23,15,NA,0.44
2021-08-23,16,NA,0.382
2021-08-23,17,NA,0.474
2021-08-23,18,NA,0.503
2021-08-23,19,NA,0.457
2021-08-23,20,NA,0.444
2021-08-23,21,NA,0.418
2021-08-23,22,NA,0.457
2021-08-23,23,NA,0.5
2021-08-24,0,NA,0.427
2021-08-24,1,NA,0.404
2021-08-24,2,NA,0.502
2021-08-24,3,NA,0.476
2021-08-24,4,NA,0.413
2021-08-24,5,NA,0.449
2021-08-24,6,NA,0.52
2021-08-24,7,NA,0.43
2021-08-24,8,NA,0.408
2021-08-24,9,NA,0.435
2021-08-24,10,NA,0.483
2021-08-24,11,NA,0.463
2021-08-24,12,NA,0.409
2021-08-24,13,NA,0.416
2021-08-24,14,NA,0.485
2021-08-24,15,NA,0.51
2021-08-24,16,NA,0.396
2021-08-24,17,NA,0.386
2021-08-24,18,NA,0.522
2021-08-24,19,NA,0.637
2021-08-24,20,NA,0.39
2021-08-24,21,NA,0.422
2021-08-24,22,NA,0.442
2021-08-24,23,NA,0.44
2021-08-25,0,NA,0.426
2021-08-25,1,NA,0.397
2021-08-25,2,NA,0.447
2021-08-25,3,NA,0.486
2021-08-25,4,NA,0.393
2021-08-25,5,NA,0.393
2021-08-25,6,NA,0.484
2021-08-25,7,NA,0.473
2021-08-25,8,NA,0.352
2021-08-25,9,NA,0.402
2021-08-25,10,NA,0.463
2021-08-25,11,NA,0.451
2021-08-25,12,NA,0.402
2021-08-25,13,NA,0.392
2021-08-25,14,NA,0.424
2021-08-25,15,NA,0.482
2021-08-25,16,NA,0.434
2021-08-25,17,NA,0.361
2021-08-25,18,NA,0.453
2021-08-25,19,NA,0.476
2021-08-25,20,NA,0.411
2021-08-25,21,NA,0.426
2021-08-25,22,NA,0.445
2021-08-25,23,NA,0.44
2021-08-26,0,NA,0.439
2021-08-26,1,NA,0.379
2021-08-26,2,NA,0.459
2021-08-26,3,NA,0.496
2021-08-26,4,NA,0.402
2021-08-26,5,NA,0.421
2021-08-26,6,NA,0.453
2021-08-26,7,NA,0.454
2021-08-26,8,NA,0.45
2021-08-26,9,NA,0.376
2021-08-26,10,NA,0.399
2021-08-26,11,NA,0.496
2021-08-26,12,NA,0.437
2021-08-26,13,NA,0.394
2021-08-26,14,NA,0.44
2021-08-26,15,NA,0.445
2021-08-26,16,NA,0.45
2021-08-26,17,NA,0.423
2021-08-26,18,NA,0.399
2021-08-26,19,NA,0.471
2021-08-26,20,NA,0.466
2021-08-26,21,NA,0.379
2021-08-26,22,NA,0.416
2021-08-26,23,NA,0.482
2021-08-27,0,NA,0.432
2021-08-27,1,NA,0.416
2021-08-27,2,NA,0.394
2021-08-27,3,NA,0.455
2021-08-27,4,NA,0.509
2021-08-27,5,NA,0.402
2021-08-27,6,NA,0.382
2021-08-27,7,NA,0.458
2021-08-27,8,NA,0.461
2021-08-27,9,NA,0.422
2021-08-27,10,NA,0.383
2021-08-27,11,NA,0.571
2021-08-27,12,NA,0.441
2021-08-27,13,NA,0.462
2021-08-27,14,NA,0.382
2021-08-27,15,NA,0.41
2021-08-27,16,NA,0.496
2021-08-27,17,NA,0.439
2021-08-27,18,NA,0.379
2021-08-27,19,NA,0.406
2021-08-27,20,NA,0.456
2021-08-27,21,NA,0.479
2021-08-27,22,NA,0.428
2021-08-27,23,NA,0.377
2021-08-28,0,NA,0.442
2021-08-28,1,NA,0.47
2021-08-28,2,NA,0.396
2021-08-28,3,NA,0.398
2021-08-28,4,NA,0.49
2021-08-28,5,NA,0.472
2021-08-28,6,NA,0.38
2021-08-28,7,NA,0.402
2021-08-28,8,NA,0.442
2021-08-28,9,NA,0.451
2021-08-28,10,NA,0.423
2021-08-28,11,NA,0.385
2021-08-28,12,NA,0.407
2021-08-28,13,NA,0.488
2021-08-28,14,NA,0.416
2021-08-28,15,NA,0.375
2021-08-28,16,NA,0.463
2021-08-28,17,NA,0.448
2021-08-28,18,NA,0.414
2021-08-28,19,NA,0.425
2021-08-28,20,NA,0.421
2021-08-28,21,NA,0.48
2021-08-28,22,NA,0.458
2021-08-28,23,NA,0.355
2021-08-29,0,NA,0.426
2021-08-29,1,NA,0.479
2021-08-29,2,NA,0.452
2021-08-29,3,NA,0.432
2021-08-29,4,NA,0.397
2021-08-29,5,NA,0.457
2021-08-29,6,NA,0.495
2021-08-29,7,NA,0.394
2021-08-29,8,NA,0.383
2021-08-29,9,NA,0.483
2021-08-29,10,NA,0.438
2021-08-29,11,NA,0.378
2021-08-29,12,NA,0.422
2021-08-29,13,NA,0.454
2021-08-29,14,NA,0.474
2021-08-29,15,NA,0.425
2021-08-29,16,NA,0.353
2021-08-29,17,NA,0.474
2021-08-29,18,NA,0.481
2021-08-29,19,NA,0.447
2021-08-29,20,NA,0.43
2021-08-29,21,NA,0.412
2021-08-29,22,NA,0.483
2021-08-29,23,NA,0.456
2021-08-30,0,NA,0.403
2021-08-30,1,NA,0.431
2021-08-30,2,NA,0.454
2021-08-30,3,NA,0.495
2021-08-30,4,NA,0.47
2021-08-30,5,NA,0.37
2021-08-30,6,NA,0.459
2021-08-30,7,NA,0.47
2021-08-30,8,NA,0.45
2021-08-30,9,NA,0.422
2021-08-30,10,NA,0.39
2021-08-30,11,NA,0.459
2021-08-30,12,NA,0.478
2021-08-30,13,NA,0.394
2021-08-30,14,NA,0.432
2021-08-30,15,NA,0.462
2021-08-30,16,NA,0.465
2021-08-30,17,NA,0.472
2021-08-30,18,NA,0.384
2021-08-30,19,NA,0.433
2021-08-30,20,NA,0.456
2021-08-30,21,NA,0.489
2021-08-30,22,NA,0.48
2021-08-30,23,NA,0.376
2021-08-31,0,NA,0.421
2021-08-31,1,NA,0.46
2021-08-31,2,NA,0.479
2021-08-31,3,NA,0.455
2021-08-31,4,NA,0.393
