station_name,station_id,station_operator,prov,lat,lon,elev,climate_id,WMO_id,TC_id,date,time,year,month,day,hour,weather,hmdx,hmdx_flag,precip_amt,precip_amt_flag,pressure,pressure_flag,rel_hum,rel_hum_flag,temp,temp_dew,temp_dew_flag,temp_flag,visib,visib_flag,wind_chill,wind_chill_flag,wind_dir,wind_dir_flag,wind_spd,wind_spd_flag
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T09:00:00Z,2023,03,01,09:00,NA,NA,NA,0,NA,95.82,NA,82,NA,-0.7,-3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T10:00:00Z,2023,03,01,10:00,NA,NA,NA,0,NA,95.83,NA,79,NA,0,-3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T11:00:00Z,2023,03,01,11:00,NA,NA,NA,0,NA,95.86,NA,73,NA,0.9,-3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T12:00:00Z,2023,03,01,12:00,NA,NA,NA,0,NA,95.85,NA,72,NA,1.3,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T13:00:00Z,2023,03,01,13:00,NA,NA,NA,0,NA,95.86,NA,67,NA,2,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T14:00:00Z,2023,03,01,14:00,NA,NA,NA,0,NA,95.86,NA,70,NA,2.4,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T15:00:00Z,2023,03,01,15:00,NA,NA,NA,0,NA,95.84,NA,59,NA,2.8,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T16:00:00Z,2023,03,01,16:00,NA,NA,NA,0,NA,95.88,NA,54,NA,3.1,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T17:00:00Z,2023,03,01,17:00,NA,NA,NA,0,NA,95.83,NA,55,NA,2.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T18:00:00Z,2023,03,01,18:00,NA,NA,NA,0,NA,95.82,NA,64,NA,1.5,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T19:00:00Z,2023,03,01,19:00,NA,NA,NA,0,NA,95.85,NA,62,NA,1.3,-5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T20:00:00Z,2023,03,01,20:00,NA,NA,NA,0,NA,95.84,NA,64,NA,1.2,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T21:00:00Z,2023,03,01,21:00,NA,NA,NA,0,NA,95.84,NA,70,NA,0.4,-4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T22:00:00Z,2023,03,01,22:00,NA,NA,NA,0,NA,95.75,NA,65,NA,0.9,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-01,2023-03-01T23:00:00Z,2023,03,01,23:00,NA,NA,NA,0,NA,95.68,NA,68,NA,0.6,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T00:00:00Z,2023,03,02,00:00,NA,NA,NA,0,NA,95.65,NA,70,NA,0.4,-4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T01:00:00Z,2023,03,02,01:00,NA,NA,NA,0,NA,95.63,NA,69,NA,0.3,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T02:00:00Z,2023,03,02,02:00,NA,NA,NA,0,NA,95.61,NA,63,NA,0.9,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T03:00:00Z,2023,03,02,03:00,NA,NA,NA,0,NA,95.5,NA,60,NA,1.1,-5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T04:00:00Z,2023,03,02,04:00,NA,NA,NA,0,NA,95.39,NA,62,NA,0.7,-5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T05:00:00Z,2023,03,02,05:00,NA,NA,NA,0,NA,95.34,NA,60,NA,1,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T06:00:00Z,2023,03,02,06:00,NA,NA,NA,0,NA,95.26,NA,65,NA,0.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T07:00:00Z,2023,03,02,07:00,NA,NA,NA,0,NA,95.2,NA,63,NA,0.6,-5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T08:00:00Z,2023,03,02,08:00,NA,NA,NA,0,NA,95.18,NA,61,NA,1.2,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T09:00:00Z,2023,03,02,09:00,NA,NA,NA,0,NA,95.17,NA,62,NA,1.8,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T10:00:00Z,2023,03,02,10:00,NA,NA,NA,0,NA,95.1,NA,57,NA,3.1,-4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T11:00:00Z,2023,03,02,11:00,NA,NA,NA,0,NA,95.08,NA,57,NA,4.4,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T12:00:00Z,2023,03,02,12:00,NA,NA,NA,0,NA,95.01,NA,49,NA,5.5,-4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T13:00:00Z,2023,03,02,13:00,NA,NA,NA,0,NA,94.92,NA,50,NA,6.9,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T14:00:00Z,2023,03,02,14:00,NA,NA,NA,0,NA,94.98,NA,54,NA,4.9,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T15:00:00Z,2023,03,02,15:00,NA,NA,NA,0,NA,95.05,NA,44,NA,5.9,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T16:00:00Z,2023,03,02,16:00,NA,NA,NA,0,NA,95.1,NA,25,NA,8.1,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T17:00:00Z,2023,03,02,17:00,NA,NA,NA,0,NA,95.21,NA,32,NA,5.6,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T18:00:00Z,2023,03,02,18:00,NA,NA,NA,0,NA,95.31,NA,37,NA,4.2,-9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T19:00:00Z,2023,03,02,19:00,NA,NA,NA,0,NA,95.37,NA,40,NA,3.7,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T20:00:00Z,2023,03,02,20:00,NA,NA,NA,0,NA,95.41,NA,46,NA,3,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T21:00:00Z,2023,03,02,21:00,NA,NA,NA,0,NA,95.43,NA,55,NA,2,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T22:00:00Z,2023,03,02,22:00,NA,NA,NA,0,NA,95.45,NA,52,NA,2.2,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-02,2023-03-02T23:00:00Z,2023,03,02,23:00,NA,NA,NA,0,NA,95.51,NA,49,NA,2.2,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T00:00:00Z,2023,03,03,00:00,NA,NA,NA,0,NA,95.5,NA,50,NA,2.3,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T01:00:00Z,2023,03,03,01:00,NA,NA,NA,0,NA,95.52,NA,52,NA,1.8,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T02:00:00Z,2023,03,03,02:00,NA,NA,NA,0,NA,95.53,NA,48,NA,2,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T03:00:00Z,2023,03,03,03:00,NA,NA,NA,0,NA,95.54,NA,48,NA,1.7,-8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T04:00:00Z,2023,03,03,04:00,NA,NA,NA,0,NA,95.53,NA,49,NA,1.4,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T05:00:00Z,2023,03,03,05:00,NA,NA,NA,0,NA,95.55,NA,50,NA,0.9,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T06:00:00Z,2023,03,03,06:00,NA,NA,NA,0,NA,95.54,NA,47,NA,1.4,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T07:00:00Z,2023,03,03,07:00,NA,NA,NA,0,NA,95.54,NA,48,NA,0.9,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T08:00:00Z,2023,03,03,08:00,NA,NA,NA,0,NA,95.55,NA,50,NA,1.1,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T09:00:00Z,2023,03,03,09:00,NA,NA,NA,0,NA,95.56,NA,48,NA,1.8,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T10:00:00Z,2023,03,03,10:00,NA,NA,NA,0,NA,95.55,NA,43,NA,2.8,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T11:00:00Z,2023,03,03,11:00,NA,NA,NA,0,NA,95.49,NA,36,NA,4.3,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T12:00:00Z,2023,03,03,12:00,NA,NA,NA,0,NA,95.42,NA,36,NA,5.2,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T13:00:00Z,2023,03,03,13:00,NA,NA,NA,0,NA,95.35,NA,33,NA,6.3,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T14:00:00Z,2023,03,03,14:00,NA,NA,NA,0,NA,95.3,NA,33,NA,5.5,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T15:00:00Z,2023,03,03,15:00,NA,NA,NA,0,NA,95.29,NA,34,NA,5.9,-8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T16:00:00Z,2023,03,03,16:00,NA,NA,NA,0,NA,95.3,NA,37,NA,5.5,-8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T17:00:00Z,2023,03,03,17:00,NA,NA,NA,0,NA,95.31,NA,39,NA,4.1,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T18:00:00Z,2023,03,03,18:00,NA,NA,NA,0,NA,95.32,NA,40,NA,3.4,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T19:00:00Z,2023,03,03,19:00,NA,NA,NA,0,NA,95.32,NA,44,NA,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T20:00:00Z,2023,03,03,20:00,NA,NA,NA,0,NA,95.32,NA,48,NA,1.9,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T21:00:00Z,2023,03,03,21:00,NA,NA,NA,0,NA,95.33,NA,60,NA,0,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T22:00:00Z,2023,03,03,22:00,NA,NA,NA,0,NA,95.3,NA,60,NA,0,-6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-03,2023-03-03T23:00:00Z,2023,03,03,23:00,NA,NA,NA,0,NA,95.3,NA,70,NA,-1.1,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T00:00:00Z,2023,03,04,00:00,NA,NA,NA,0,NA,95.29,NA,71,NA,-1.6,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T01:00:00Z,2023,03,04,01:00,NA,NA,NA,0,NA,95.31,NA,71,NA,-1.4,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T02:00:00Z,2023,03,04,02:00,NA,NA,NA,0,NA,95.29,NA,74,NA,-2.2,-6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T03:00:00Z,2023,03,04,03:00,NA,NA,NA,0,NA,95.25,NA,68,NA,-1.5,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T04:00:00Z,2023,03,04,04:00,NA,NA,NA,0,NA,95.25,NA,71,NA,-1.6,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T05:00:00Z,2023,03,04,05:00,NA,NA,NA,0,NA,95.25,NA,70,NA,-1.6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T06:00:00Z,2023,03,04,06:00,NA,NA,NA,0,NA,95.24,NA,67,NA,-1.6,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T07:00:00Z,2023,03,04,07:00,NA,NA,NA,0,NA,95.23,NA,68,NA,-1.5,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T08:00:00Z,2023,03,04,08:00,NA,NA,NA,0,NA,95.19,NA,64,NA,-1.2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T09:00:00Z,2023,03,04,09:00,NA,NA,NA,0,NA,95.18,NA,64,NA,-0.9,-6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T10:00:00Z,2023,03,04,10:00,NA,NA,NA,0,NA,95.17,NA,61,NA,-0.3,-6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T11:00:00Z,2023,03,04,11:00,NA,NA,NA,0,NA,95.15,NA,55,NA,1.3,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T12:00:00Z,2023,03,04,12:00,NA,NA,NA,0,NA,95.08,NA,53,NA,2.6,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T13:00:00Z,2023,03,04,13:00,NA,NA,NA,0,NA,95,NA,49,NA,3.2,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T14:00:00Z,2023,03,04,14:00,NA,NA,NA,0,NA,94.95,NA,51,NA,2.8,-6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T15:00:00Z,2023,03,04,15:00,NA,NA,NA,0,NA,94.96,NA,50,NA,3.3,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T16:00:00Z,2023,03,04,16:00,NA,NA,NA,0,NA,94.94,NA,52,NA,3.3,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T17:00:00Z,2023,03,04,17:00,NA,NA,NA,0,NA,94.94,NA,50,NA,3.2,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T18:00:00Z,2023,03,04,18:00,NA,NA,NA,0,NA,94.97,NA,59,NA,1.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T19:00:00Z,2023,03,04,19:00,NA,NA,NA,0,NA,94.97,NA,64,NA,1.1,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T20:00:00Z,2023,03,04,20:00,NA,NA,NA,0,NA,95.03,NA,68,NA,0.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T21:00:00Z,2023,03,04,21:00,NA,NA,NA,0,NA,95.05,NA,66,NA,0.8,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T22:00:00Z,2023,03,04,22:00,NA,NA,NA,0,NA,95.09,NA,71,NA,-0.1,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-04,2023-03-04T23:00:00Z,2023,03,04,23:00,NA,NA,NA,0,NA,95.15,NA,68,NA,0.1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T00:00:00Z,2023,03,05,00:00,NA,NA,NA,0,NA,95.18,NA,67,NA,-0.2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T01:00:00Z,2023,03,05,01:00,NA,NA,NA,0,NA,95.22,NA,61,NA,0.4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T02:00:00Z,2023,03,05,02:00,NA,NA,NA,0,NA,95.23,NA,61,NA,0.6,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T03:00:00Z,2023,03,05,03:00,NA,NA,NA,0,NA,95.25,NA,57,NA,1,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T04:00:00Z,2023,03,05,04:00,NA,NA,NA,0,NA,95.29,NA,58,NA,0.8,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T05:00:00Z,2023,03,05,05:00,NA,NA,NA,0,NA,95.31,NA,61,NA,0.3,-6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T06:00:00Z,2023,03,05,06:00,NA,NA,NA,0,NA,95.33,NA,57,NA,0.5,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T07:00:00Z,2023,03,05,07:00,NA,NA,NA,0,NA,95.35,NA,60,NA,-0.1,-6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T08:00:00Z,2023,03,05,08:00,NA,NA,NA,0,NA,95.41,NA,60,NA,0.4,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T09:00:00Z,2023,03,05,09:00,NA,NA,NA,0,NA,95.47,NA,57,NA,0.9,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KELOWNA UBCO,51117,NA,BC,49.94,-119.4,456,1123996,71644,VKU,2023-03-05,2023-03-05T10:00:00Z,2023,03,05,10:00,NA,NA,NA,0,NA,95.5,NA,50,NA,1.8,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
