date,day,hour,kWh
2023-04-02T18:00:00Z,2023-04-02,18,0.73
2023-04-02T19:00:00Z,2023-04-02,19,0.07
2023-04-03T06:00:00Z,2023-04-03,6,0.01
2023-04-03T07:00:00Z,2023-04-03,7,0.37
2023-04-03T08:00:00Z,2023-04-03,8,3.42
2023-04-03T09:00:00Z,2023-04-03,9,6.48
2023-04-03T10:00:00Z,2023-04-03,10,8.69
2023-04-03T11:00:00Z,2023-04-03,11,10.15
2023-04-03T12:00:00Z,2023-04-03,12,9.81
2023-04-03T13:00:00Z,2023-04-03,13,9.42
2023-04-03T14:00:00Z,2023-04-03,14,6.88
2023-04-03T15:00:00Z,2023-04-03,15,5.45
2023-04-03T16:00:00Z,2023-04-03,16,1.63
2023-04-03T17:00:00Z,2023-04-03,17,1.16
2023-04-03T18:00:00Z,2023-04-03,18,0.16
2023-04-03T19:00:00Z,2023-04-03,19,0.03
2023-04-04T06:00:00Z,2023-04-04,6,0.06
2023-04-04T07:00:00Z,2023-04-04,7,0.99
2023-04-04T08:00:00Z,2023-04-04,8,3.27
2023-04-04T09:00:00Z,2023-04-04,9,6.31
2023-04-04T10:00:00Z,2023-04-04,10,8.56
2023-04-04T11:00:00Z,2023-04-04,11,8.95
2023-04-04T12:00:00Z,2023-04-04,12,9.8
2023-04-04T13:00:00Z,2023-04-04,13,7.3
2023-04-04T14:00:00Z,2023-04-04,14,4.15
2023-04-04T15:00:00Z,2023-04-04,15,2.73
2023-04-04T16:00:00Z,2023-04-04,16,2.76
2023-04-04T17:00:00Z,2023-04-04,17,1.62
2023-04-04T18:00:00Z,2023-04-04,18,0.45
2023-04-04T19:00:00Z,2023-04-04,19,0.08
2023-04-05T06:00:00Z,2023-04-05,6,0.05
2023-04-05T07:00:00Z,2023-04-05,7,1.02
2023-04-05T08:00:00Z,2023-04-05,8,3.66
2023-04-05T09:00:00Z,2023-04-05,9,6.37
2023-04-05T10:00:00Z,2023-04-05,10,7.82
2023-04-05T11:00:00Z,2023-04-05,11,7.45
2023-04-05T12:00:00Z,2023-04-05,12,10.37
2023-04-05T13:00:00Z,2023-04-05,13,7.91
2023-04-05T14:00:00Z,2023-04-05,14,7
2023-04-05T15:00:00Z,2023-04-05,15,5.82
2023-04-05T16:00:00Z,2023-04-05,16,3.99
2023-04-05T17:00:00Z,2023-04-05,17,2.28
2023-04-05T18:00:00Z,2023-04-05,18,0.67
2023-04-05T19:00:00Z,2023-04-05,19,0.08
2023-04-06T06:00:00Z,2023-04-06,6,0.12
2023-04-06T07:00:00Z,2023-04-06,7,0.68
2023-04-06T08:00:00Z,2023-04-06,8,1.96
2023-04-06T09:00:00Z,2023-04-06,9,3.06
2023-04-06T10:00:00Z,2023-04-06,10,5
2023-04-06T11:00:00Z,2023-04-06,11,5.54
2023-04-06T12:00:00Z,2023-04-06,12,6.87
2023-04-06T13:00:00Z,2023-04-06,13,4.65
2023-04-06T14:00:00Z,2023-04-06,14,4.51
2023-04-06T15:00:00Z,2023-04-06,15,2.26
2023-04-06T16:00:00Z,2023-04-06,16,1.09
2023-04-06T17:00:00Z,2023-04-06,17,0.92
2023-04-06T18:00:00Z,2023-04-06,18,0.4
2023-04-06T19:00:00Z,2023-04-06,19,0.04
2023-04-07T06:00:00Z,2023-04-07,6,0.01
2023-04-07T07:00:00Z,2023-04-07,7,0.26
2023-04-07T08:00:00Z,2023-04-07,8,0.73
2023-04-07T09:00:00Z,2023-04-07,9,1.51
2023-04-07T10:00:00Z,2023-04-07,10,2.08
2023-04-07T11:00:00Z,2023-04-07,11,2.81
2023-04-07T12:00:00Z,2023-04-07,12,3.03
2023-04-07T13:00:00Z,2023-04-07,13,3.29
2023-04-07T14:00:00Z,2023-04-07,14,2.44
2023-04-07T15:00:00Z,2023-04-07,15,0.86
2023-04-07T16:00:00Z,2023-04-07,16,1.24
2023-04-07T17:00:00Z,2023-04-07,17,0.64
2023-04-07T18:00:00Z,2023-04-07,18,0.62
2023-04-07T19:00:00Z,2023-04-07,19,0.14
2023-04-08T06:00:00Z,2023-04-08,6,0.04
2023-04-08T07:00:00Z,2023-04-08,7,0.4
2023-04-08T08:00:00Z,2023-04-08,8,1.06
2023-04-08T09:00:00Z,2023-04-08,9,2.21
2023-04-08T10:00:00Z,2023-04-08,10,2.41
2023-04-08T11:00:00Z,2023-04-08,11,3.12
2023-04-08T12:00:00Z,2023-04-08,12,2.4
2023-04-08T13:00:00Z,2023-04-08,13,2.62
2023-04-08T14:00:00Z,2023-04-08,14,4.08
2023-04-08T15:00:00Z,2023-04-08,15,4.02
2023-04-08T16:00:00Z,2023-04-08,16,1.98
2023-04-08T17:00:00Z,2023-04-08,17,0.79
2023-04-08T18:00:00Z,2023-04-08,18,0.73
2023-04-08T19:00:00Z,2023-04-08,19,0.05
2023-04-09T06:00:00Z,2023-04-09,6,0.03
2023-04-09T07:00:00Z,2023-04-09,7,0.5
2023-04-09T08:00:00Z,2023-04-09,8,3.18
2023-04-09T09:00:00Z,2023-04-09,9,2.75
2023-04-09T10:00:00Z,2023-04-09,10,2.87
2023-04-09T11:00:00Z,2023-04-09,11,1.7
2023-04-09T12:00:00Z,2023-04-09,12,1.65
2023-04-09T13:00:00Z,2023-04-09,13,2.08
2023-04-09T14:00:00Z,2023-04-09,14,3.8
2023-04-09T15:00:00Z,2023-04-09,15,1.72
2023-04-09T16:00:00Z,2023-04-09,16,1.25
2023-04-09T17:00:00Z,2023-04-09,17,0.6
2023-04-09T18:00:00Z,2023-04-09,18,0.35
2023-04-09T19:00:00Z,2023-04-09,19,0.06
2023-04-10T06:00:00Z,2023-04-10,6,0.07
2023-04-10T07:00:00Z,2023-04-10,7,0.6
2023-04-10T08:00:00Z,2023-04-10,8,1.15
2023-04-10T09:00:00Z,2023-04-10,9,1.13
2023-04-10T10:00:00Z,2023-04-10,10,1.52
2023-04-10T11:00:00Z,2023-04-10,11,2.26
2023-04-10T12:00:00Z,2023-04-10,12,1.92
2023-04-10T13:00:00Z,2023-04-10,13,2.21
2023-04-10T14:00:00Z,2023-04-10,14,2.54
2023-04-10T15:00:00Z,2023-04-10,15,1.91
2023-04-10T16:00:00Z,2023-04-10,16,1.44
2023-04-10T17:00:00Z,2023-04-10,17,1.22
2023-04-10T18:00:00Z,2023-04-10,18,0.8
2023-04-10T19:00:00Z,2023-04-10,19,0.12
2023-04-11T06:00:00Z,2023-04-11,6,0.03
2023-04-11T07:00:00Z,2023-04-11,7,0.52
2023-04-11T08:00:00Z,2023-04-11,8,1.28
2023-04-11T09:00:00Z,2023-04-11,9,2.77
2023-04-11T10:00:00Z,2023-04-11,10,7
2023-04-11T11:00:00Z,2023-04-11,11,9.25
2023-04-11T12:00:00Z,2023-04-11,12,10.59
2023-04-11T13:00:00Z,2023-04-11,13,5.03
2023-04-11T14:00:00Z,2023-04-11,14,1.31
2023-04-11T15:00:00Z,2023-04-11,15,0.67
2023-04-11T16:00:00Z,2023-04-11,16,1.6
2023-04-11T17:00:00Z,2023-04-11,17,1.36
2023-04-11T18:00:00Z,2023-04-11,18,0.92
2023-04-11T19:00:00Z,2023-04-11,19,0.13
2023-04-12T06:00:00Z,2023-04-12,6,0.05
2023-04-12T07:00:00Z,2023-04-12,7,0.74
2023-04-12T08:00:00Z,2023-04-12,8,2.51
2023-04-12T09:00:00Z,2023-04-12,9,5.04
2023-04-12T10:00:00Z,2023-04-12,10,5.49
2023-04-12T11:00:00Z,2023-04-12,11,4.34
2023-04-12T12:00:00Z,2023-04-12,12,3.18
2023-04-12T13:00:00Z,2023-04-12,13,3.9
2023-04-12T14:00:00Z,2023-04-12,14,4.78
2023-04-12T15:00:00Z,2023-04-12,15,4.67
2023-04-12T16:00:00Z,2023-04-12,16,2.8
2023-04-12T17:00:00Z,2023-04-12,17,0.96
2023-04-12T18:00:00Z,2023-04-12,18,0.83
2023-04-12T19:00:00Z,2023-04-12,19,0.17
2023-04-13T06:00:00Z,2023-04-13,6,0.26
2023-04-13T07:00:00Z,2023-04-13,7,0.82
2023-04-13T08:00:00Z,2023-04-13,8,3.18
2023-04-13T09:00:00Z,2023-04-13,9,5.07
2023-04-13T10:00:00Z,2023-04-13,10,7.41
2023-04-13T11:00:00Z,2023-04-13,11,8.91
2023-04-13T12:00:00Z,2023-04-13,12,8.58
2023-04-13T13:00:00Z,2023-04-13,13,9.83
2023-04-13T14:00:00Z,2023-04-13,14,7.54
2023-04-13T15:00:00Z,2023-04-13,15,6.96
2023-04-13T16:00:00Z,2023-04-13,16,2.43
2023-04-13T17:00:00Z,2023-04-13,17,1.31
2023-04-13T18:00:00Z,2023-04-13,18,0.58
2023-04-13T19:00:00Z,2023-04-13,19,0.11
2023-04-14T05:00:00Z,2023-04-14,5,0
2023-04-14T06:00:00Z,2023-04-14,6,0.22
2023-04-14T07:00:00Z,2023-04-14,7,1.59
2023-04-14T08:00:00Z,2023-04-14,8,3.86
2023-04-14T09:00:00Z,2023-04-14,9,6.78
2023-04-14T10:00:00Z,2023-04-14,10,8.88
2023-04-14T11:00:00Z,2023-04-14,11,10.28
2023-04-14T12:00:00Z,2023-04-14,12,10.72
2023-04-14T13:00:00Z,2023-04-14,13,10.65
2023-04-14T14:00:00Z,2023-04-14,14,9.22
2023-04-14T15:00:00Z,2023-04-14,15,7.91
2023-04-14T16:00:00Z,2023-04-14,16,3.67
2023-04-14T17:00:00Z,2023-04-14,17,2.42
2023-04-14T18:00:00Z,2023-04-14,18,0.79
2023-04-14T19:00:00Z,2023-04-14,19,0.17
2023-04-15T05:00:00Z,2023-04-15,5,0
2023-04-15T06:00:00Z,2023-04-15,6,0.29
2023-04-15T07:00:00Z,2023-04-15,7,1.19
2023-04-15T08:00:00Z,2023-04-15,8,4.29
2023-04-15T09:00:00Z,2023-04-15,9,6.66
2023-04-15T10:00:00Z,2023-04-15,10,7.51
2023-04-15T11:00:00Z,2023-04-15,11,8.89
2023-04-15T12:00:00Z,2023-04-15,12,10.11
2023-04-15T13:00:00Z,2023-04-15,13,5.72
2023-04-15T14:00:00Z,2023-04-15,14,3.84
2023-04-15T15:00:00Z,2023-04-15,15,2.24
2023-04-15T16:00:00Z,2023-04-15,16,1.35
2023-04-15T17:00:00Z,2023-04-15,17,0.73
2023-04-15T18:00:00Z,2023-04-15,18,0.43
2023-04-15T19:00:00Z,2023-04-15,19,0.14
2023-04-16T05:00:00Z,2023-04-16,5,0
2023-04-16T06:00:00Z,2023-04-16,6,0.27
2023-04-16T07:00:00Z,2023-04-16,7,1.17
2023-04-16T08:00:00Z,2023-04-16,8,2.06
2023-04-16T09:00:00Z,2023-04-16,9,3.56
2023-04-16T10:00:00Z,2023-04-16,10,4.81
2023-04-16T11:00:00Z,2023-04-16,11,2.93
2023-04-16T12:00:00Z,2023-04-16,12,2.67
2023-04-16T13:00:00Z,2023-04-16,13,1.55
2023-04-16T14:00:00Z,2023-04-16,14,0.54
2023-04-16T15:00:00Z,2023-04-16,15,0.25
2023-04-16T16:00:00Z,2023-04-16,16,0.57
2023-04-16T17:00:00Z,2023-04-16,17,0.53
2023-04-16T18:00:00Z,2023-04-16,18,0.71
2023-04-16T19:00:00Z,2023-04-16,19,0.18
2023-04-17T05:00:00Z,2023-04-17,5,8e-4
2023-04-17T06:00:00Z,2023-04-17,6,0.16
2023-04-17T07:00:00Z,2023-04-17,7,1.59
2023-04-17T08:00:00Z,2023-04-17,8,4.44
2023-04-17T09:00:00Z,2023-04-17,9,7.2
2023-04-17T10:00:00Z,2023-04-17,10,9.25
2023-04-17T11:00:00Z,2023-04-17,11,10.59
2023-04-17T12:00:00Z,2023-04-17,12,5.61
2023-04-17T13:00:00Z,2023-04-17,13,10.06
2023-04-17T14:00:00Z,2023-04-17,14,10.19
2023-04-17T15:00:00Z,2023-04-17,15,7.01
2023-04-17T16:00:00Z,2023-04-17,16,2.65
2023-04-17T17:00:00Z,2023-04-17,17,1.73
2023-04-17T18:00:00Z,2023-04-17,18,0.6
2023-04-17T19:00:00Z,2023-04-17,19,0.07
2023-04-18T05:00:00Z,2023-04-18,5,0
2023-04-18T06:00:00Z,2023-04-18,6,0.06
2023-04-18T07:00:00Z,2023-04-18,7,0.34
2023-04-18T08:00:00Z,2023-04-18,8,0.89
2023-04-18T09:00:00Z,2023-04-18,9,2.34
2023-04-18T10:00:00Z,2023-04-18,10,4.38
2023-04-18T11:00:00Z,2023-04-18,11,6.24
2023-04-18T12:00:00Z,2023-04-18,12,8.83
2023-04-18T13:00:00Z,2023-04-18,13,5.16
2023-04-18T14:00:00Z,2023-04-18,14,6.83
2023-04-18T15:00:00Z,2023-04-18,15,3.08
2023-04-18T16:00:00Z,2023-04-18,16,2.26
2023-04-18T17:00:00Z,2023-04-18,17,2
2023-04-18T18:00:00Z,2023-04-18,18,1.03
2023-04-18T19:00:00Z,2023-04-18,19,0.22
2023-04-19T05:00:00Z,2023-04-19,5,0.002
2023-04-19T06:00:00Z,2023-04-19,6,0.19
2023-04-19T07:00:00Z,2023-04-19,7,1.39
2023-04-19T08:00:00Z,2023-04-19,8,3.95
2023-04-19T09:00:00Z,2023-04-19,9,5.64
2023-04-19T10:00:00Z,2023-04-19,10,8.81
2023-04-19T11:00:00Z,2023-04-19,11,10.09
2023-04-19T12:00:00Z,2023-04-19,12,10.48
2023-04-19T13:00:00Z,2023-04-19,13,4.09
2023-04-19T14:00:00Z,2023-04-19,14,6.2
2023-04-19T15:00:00Z,2023-04-19,15,6.85
2023-04-19T16:00:00Z,2023-04-19,16,4.06
2023-04-19T17:00:00Z,2023-04-19,17,2.31
2023-04-19T18:00:00Z,2023-04-19,18,1.06
2023-04-19T19:00:00Z,2023-04-19,19,0.23
2023-04-20T05:00:00Z,2023-04-20,5,0.003
2023-04-20T06:00:00Z,2023-04-20,6,0.36
2023-04-20T07:00:00Z,2023-04-20,7,1.63
2023-04-20T08:00:00Z,2023-04-20,8,4.4
2023-04-20T09:00:00Z,2023-04-20,9,7.11
2023-04-20T10:00:00Z,2023-04-20,10,9.15
2023-04-20T11:00:00Z,2023-04-20,11,10.07
2023-04-20T12:00:00Z,2023-04-20,12,9.48
2023-04-20T13:00:00Z,2023-04-20,13,7.67
2023-04-20T14:00:00Z,2023-04-20,14,6.62
2023-04-20T15:00:00Z,2023-04-20,15,3.46
2023-04-20T16:00:00Z,2023-04-20,16,1.91
2023-04-20T17:00:00Z,2023-04-20,17,0.57
2023-04-20T18:00:00Z,2023-04-20,18,0.21
2023-04-20T19:00:00Z,2023-04-20,19,0.08
2023-04-21T05:00:00Z,2023-04-21,5,0.002
2023-04-21T06:00:00Z,2023-04-21,6,0.16
2023-04-21T07:00:00Z,2023-04-21,7,1.37
2023-04-21T08:00:00Z,2023-04-21,8,4.25
2023-04-21T09:00:00Z,2023-04-21,9,4.8
2023-04-21T10:00:00Z,2023-04-21,10,4.69
2023-04-21T11:00:00Z,2023-04-21,11,5.03
2023-04-21T12:00:00Z,2023-04-21,12,4.55
2023-04-21T13:00:00Z,2023-04-21,13,4.54
2023-04-21T14:00:00Z,2023-04-21,14,7.54
2023-04-21T15:00:00Z,2023-04-21,15,5.76
2023-04-21T16:00:00Z,2023-04-21,16,3.89
2023-04-21T17:00:00Z,2023-04-21,17,1.96
2023-04-21T18:00:00Z,2023-04-21,18,0.89
2023-04-21T19:00:00Z,2023-04-21,19,0.22
2023-04-21T20:00:00Z,2023-04-21,20,0
2023-04-22T05:00:00Z,2023-04-22,5,0.004
2023-04-22T06:00:00Z,2023-04-22,6,0.29
2023-04-22T07:00:00Z,2023-04-22,7,1.08
2023-04-22T08:00:00Z,2023-04-22,8,3.27
2023-04-22T09:00:00Z,2023-04-22,9,3.45
2023-04-22T10:00:00Z,2023-04-22,10,3.34
2023-04-22T11:00:00Z,2023-04-22,11,5.32
2023-04-22T12:00:00Z,2023-04-22,12,5.14
2023-04-22T13:00:00Z,2023-04-22,13,4.79
2023-04-22T14:00:00Z,2023-04-22,14,6.46
2023-04-22T15:00:00Z,2023-04-22,15,4.62
2023-04-22T16:00:00Z,2023-04-22,16,4.23
2023-04-22T17:00:00Z,2023-04-22,17,1.76
2023-04-22T18:00:00Z,2023-04-22,18,1.32
2023-04-22T19:00:00Z,2023-04-22,19,0.21
2023-04-22T20:00:00Z,2023-04-22,20,0
2023-04-23T05:00:00Z,2023-04-23,5,0
2023-04-23T06:00:00Z,2023-04-23,6,0.13
2023-04-23T07:00:00Z,2023-04-23,7,0.42
2023-04-23T08:00:00Z,2023-04-23,8,0.36
2023-04-23T09:00:00Z,2023-04-23,9,0.87
2023-04-23T10:00:00Z,2023-04-23,10,1.81
2023-04-23T11:00:00Z,2023-04-23,11,5.54
2023-04-23T12:00:00Z,2023-04-23,12,2.33
2023-04-23T13:00:00Z,2023-04-23,13,1.93
2023-04-23T14:00:00Z,2023-04-23,14,1.72
2023-04-23T15:00:00Z,2023-04-23,15,2.57
2023-04-23T16:00:00Z,2023-04-23,16,2.09
2023-04-23T17:00:00Z,2023-04-23,17,0.77
2023-04-23T18:00:00Z,2023-04-23,18,0.27
2023-04-23T19:00:00Z,2023-04-23,19,0.08
2023-04-23T20:00:00Z,2023-04-23,20,0
2023-04-24T05:00:00Z,2023-04-24,5,0.004
2023-04-24T06:00:00Z,2023-04-24,6,0.33
2023-04-24T07:00:00Z,2023-04-24,7,0.95
2023-04-24T08:00:00Z,2023-04-24,8,2.28
2023-04-24T09:00:00Z,2023-04-24,9,3.53
2023-04-24T10:00:00Z,2023-04-24,10,6.9
2023-04-24T11:00:00Z,2023-04-24,11,7.53
2023-04-24T12:00:00Z,2023-04-24,12,4.78
2023-04-24T13:00:00Z,2023-04-24,13,6.52
2023-04-24T14:00:00Z,2023-04-24,14,2.75
2023-04-24T15:00:00Z,2023-04-24,15,2.01
2023-04-24T16:00:00Z,2023-04-24,16,1.81
2023-04-24T17:00:00Z,2023-04-24,17,1.53
2023-04-24T18:00:00Z,2023-04-24,18,0.71
2023-04-24T19:00:00Z,2023-04-24,19,0.18
2023-04-24T20:00:00Z,2023-04-24,20,0.001
2023-04-25T05:00:00Z,2023-04-25,5,0.005
2023-04-25T06:00:00Z,2023-04-25,6,0.43
2023-04-25T07:00:00Z,2023-04-25,7,1.38
2023-04-25T08:00:00Z,2023-04-25,8,3
2023-04-25T09:00:00Z,2023-04-25,9,4.58
2023-04-25T10:00:00Z,2023-04-25,10,6.83
2023-04-25T11:00:00Z,2023-04-25,11,7.53
2023-04-25T12:00:00Z,2023-04-25,12,8.64
2023-04-25T13:00:00Z,2023-04-25,13,9.61
2023-04-25T14:00:00Z,2023-04-25,14,8.82
2023-04-25T15:00:00Z,2023-04-25,15,6.86
2023-04-25T16:00:00Z,2023-04-25,16,4.3
2023-04-25T17:00:00Z,2023-04-25,17,2.48
2023-04-25T18:00:00Z,2023-04-25,18,0.69
2023-04-25T19:00:00Z,2023-04-25,19,0.18
2023-04-25T20:00:00Z,2023-04-25,20,0.001
2023-04-26T05:00:00Z,2023-04-26,5,0.003
2023-04-26T06:00:00Z,2023-04-26,6,0.2
2023-04-26T07:00:00Z,2023-04-26,7,0.73
2023-04-26T08:00:00Z,2023-04-26,8,0.61
2023-04-26T09:00:00Z,2023-04-26,9,1.06
2023-04-26T10:00:00Z,2023-04-26,10,4.33
2023-04-26T11:00:00Z,2023-04-26,11,8.6
2023-04-26T12:00:00Z,2023-04-26,12,6.95
2023-04-26T13:00:00Z,2023-04-26,13,6.43
2023-04-26T14:00:00Z,2023-04-26,14,9.7
2023-04-26T15:00:00Z,2023-04-26,15,7.07
2023-04-26T16:00:00Z,2023-04-26,16,4.45
2023-04-26T17:00:00Z,2023-04-26,17,2.69
2023-04-26T18:00:00Z,2023-04-26,18,1.11
2023-04-26T19:00:00Z,2023-04-26,19,0.24
2023-04-26T20:00:00Z,2023-04-26,20,0.005
2023-04-27T05:00:00Z,2023-04-27,5,0.02
2023-04-27T06:00:00Z,2023-04-27,6,0.52
2023-04-27T07:00:00Z,2023-04-27,7,1.57
2023-04-27T08:00:00Z,2023-04-27,8,4.07
2023-04-27T09:00:00Z,2023-04-27,9,6.92
2023-04-27T10:00:00Z,2023-04-27,10,8.94
2023-04-27T11:00:00Z,2023-04-27,11,10.25
2023-04-27T12:00:00Z,2023-04-27,12,10.58
2023-04-27T13:00:00Z,2023-04-27,13,10.34
2023-04-27T14:00:00Z,2023-04-27,14,9.43
2023-04-27T15:00:00Z,2023-04-27,15,7.37
2023-04-27T16:00:00Z,2023-04-27,16,4.3
2023-04-27T17:00:00Z,2023-04-27,17,2.31
2023-04-27T18:00:00Z,2023-04-27,18,0.7
2023-04-27T19:00:00Z,2023-04-27,19,0.22
2023-04-27T20:00:00Z,2023-04-27,20,0.008
2023-04-28T05:00:00Z,2023-04-28,5,0.007
2023-04-28T06:00:00Z,2023-04-28,6,0.39
2023-04-28T07:00:00Z,2023-04-28,7,1.97
2023-04-28T08:00:00Z,2023-04-28,8,4.59
2023-04-28T09:00:00Z,2023-04-28,9,7.07
2023-04-28T10:00:00Z,2023-04-28,10,8.98
2023-04-28T11:00:00Z,2023-04-28,11,10.27
2023-04-28T12:00:00Z,2023-04-28,12,10.66
2023-04-28T13:00:00Z,2023-04-28,13,10.55
2023-04-28T14:00:00Z,2023-04-28,14,9.76
2023-04-28T15:00:00Z,2023-04-28,15,7.61
2023-04-28T16:00:00Z,2023-04-28,16,4.21
2023-04-28T17:00:00Z,2023-04-28,17,2.28
2023-04-28T18:00:00Z,2023-04-28,18,0.72
2023-04-28T19:00:00Z,2023-04-28,19,0.23
2023-04-28T20:00:00Z,2023-04-28,20,0.01
2023-04-29T05:00:00Z,2023-04-29,5,0.009
2023-04-29T06:00:00Z,2023-04-29,6,0.38
2023-04-29T07:00:00Z,2023-04-29,7,1.99
2023-04-29T08:00:00Z,2023-04-29,8,4.59
2023-04-29T09:00:00Z,2023-04-29,9,6.95
2023-04-29T10:00:00Z,2023-04-29,10,8.87
2023-04-29T11:00:00Z,2023-04-29,11,10.01
2023-04-29T12:00:00Z,2023-04-29,12,10.38
2023-04-29T13:00:00Z,2023-04-29,13,10.29
2023-04-29T14:00:00Z,2023-04-29,14,9.53
2023-04-29T15:00:00Z,2023-04-29,15,7.5
2023-04-29T16:00:00Z,2023-04-29,16,4.19
2023-04-29T17:00:00Z,2023-04-29,17,2.22
2023-04-29T18:00:00Z,2023-04-29,18,0.7
2023-04-29T19:00:00Z,2023-04-29,19,0.22
2023-04-29T20:00:00Z,2023-04-29,20,0.01
2023-04-30T05:00:00Z,2023-04-30,5,0.009
2023-04-30T06:00:00Z,2023-04-30,6,0.38
2023-04-30T07:00:00Z,2023-04-30,7,1.94
2023-04-30T08:00:00Z,2023-04-30,8,4.29
2023-04-30T09:00:00Z,2023-04-30,9,4.88
2023-04-30T10:00:00Z,2023-04-30,10,4.08
2023-04-30T11:00:00Z,2023-04-30,11,4.15
2023-04-30T12:00:00Z,2023-04-30,12,9.7
2023-04-30T13:00:00Z,2023-04-30,13,10.24
2023-04-30T14:00:00Z,2023-04-30,14,7.47
2023-04-30T15:00:00Z,2023-04-30,15,6.85
2023-04-30T16:00:00Z,2023-04-30,16,4.34
2023-04-30T17:00:00Z,2023-04-30,17,2.93
2023-04-30T18:00:00Z,2023-04-30,18,0.96
2023-04-30T19:00:00Z,2023-04-30,19,0.49
2023-04-30T20:00:00Z,2023-04-30,20,0.01
2023-05-01T05:00:00Z,2023-05-01,5,0.009
2023-05-01T06:00:00Z,2023-05-01,6,0.59
2023-05-01T07:00:00Z,2023-05-01,7,1.98
2023-05-01T08:00:00Z,2023-05-01,8,4.45
2023-05-01T09:00:00Z,2023-05-01,9,5.9
2023-05-01T10:00:00Z,2023-05-01,10,6.55
2023-05-01T11:00:00Z,2023-05-01,11,9.35
2023-05-01T12:00:00Z,2023-05-01,12,4.26
2023-05-01T13:00:00Z,2023-05-01,13,7.7
2023-05-01T14:00:00Z,2023-05-01,14,8.4
2023-05-01T15:00:00Z,2023-05-01,15,6.47
2023-05-01T16:00:00Z,2023-05-01,16,4.78
2023-05-01T17:00:00Z,2023-05-01,17,1.8
2023-05-01T18:00:00Z,2023-05-01,18,0.96
2023-05-01T19:00:00Z,2023-05-01,19,0.4
2023-05-01T20:00:00Z,2023-05-01,20,0.01
2023-05-02T05:00:00Z,2023-05-02,5,0.07
2023-05-02T06:00:00Z,2023-05-02,6,0.28
2023-05-02T07:00:00Z,2023-05-02,7,1.11
2023-05-02T08:00:00Z,2023-05-02,8,4.25
2023-05-02T09:00:00Z,2023-05-02,9,6.75
2023-05-02T10:00:00Z,2023-05-02,10,8.65
2023-05-02T11:00:00Z,2023-05-02,11,9.87
2023-05-02T12:00:00Z,2023-05-02,12,10.28
2023-05-02T13:00:00Z,2023-05-02,13,10.19
2023-05-02T14:00:00Z,2023-05-02,14,9.27
2023-05-02T15:00:00Z,2023-05-02,15,7.36
2023-05-02T16:00:00Z,2023-05-02,16,4.29
2023-05-02T17:00:00Z,2023-05-02,17,2.16
2023-05-02T18:00:00Z,2023-05-02,18,0.73
2023-05-02T19:00:00Z,2023-05-02,19,0.26
2023-05-02T20:00:00Z,2023-05-02,20,0.02
2023-05-03T05:00:00Z,2023-05-03,5,0.1
2023-05-03T06:00:00Z,2023-05-03,6,0.49
2023-05-03T07:00:00Z,2023-05-03,7,1.52
2023-05-03T08:00:00Z,2023-05-03,8,3.91
2023-05-03T09:00:00Z,2023-05-03,9,6.28
2023-05-03T10:00:00Z,2023-05-03,10,3.48
2023-05-03T11:00:00Z,2023-05-03,11,7.98
2023-05-03T12:00:00Z,2023-05-03,12,7.85
2023-05-03T13:00:00Z,2023-05-03,13,9.37
2023-05-03T14:00:00Z,2023-05-03,14,9.24
2023-05-03T15:00:00Z,2023-05-03,15,6.97
2023-05-03T16:00:00Z,2023-05-03,16,4.33
2023-05-03T17:00:00Z,2023-05-03,17,2.35
2023-05-03T18:00:00Z,2023-05-03,18,0.96
2023-05-03T19:00:00Z,2023-05-03,19,0.33
2023-05-03T20:00:00Z,2023-05-03,20,0.02
2023-05-04T05:00:00Z,2023-05-04,5,0.02
2023-05-04T06:00:00Z,2023-05-04,6,0.53
2023-05-04T07:00:00Z,2023-05-04,7,2.01
2023-05-04T08:00:00Z,2023-05-04,8,4.4
2023-05-04T09:00:00Z,2023-05-04,9,6.76
2023-05-04T10:00:00Z,2023-05-04,10,7.37
2023-05-04T11:00:00Z,2023-05-04,11,9.04
2023-05-04T12:00:00Z,2023-05-04,12,10.16
2023-05-04T13:00:00Z,2023-05-04,13,10.11
2023-05-04T14:00:00Z,2023-05-04,14,9.41
2023-05-04T15:00:00Z,2023-05-04,15,7.45
2023-05-04T16:00:00Z,2023-05-04,16,3.06
2023-05-04T17:00:00Z,2023-05-04,17,1.6
2023-05-04T18:00:00Z,2023-05-04,18,1.24
2023-05-04T19:00:00Z,2023-05-04,19,0.34
2023-05-04T20:00:00Z,2023-05-04,20,0.01
2023-05-05T05:00:00Z,2023-05-05,5,0.03
2023-05-05T06:00:00Z,2023-05-05,6,0.45
2023-05-05T07:00:00Z,2023-05-05,7,1.66
2023-05-05T08:00:00Z,2023-05-05,8,1.97
2023-05-05T09:00:00Z,2023-05-05,9,2.61
2023-05-05T10:00:00Z,2023-05-05,10,2.61
2023-05-05T11:00:00Z,2023-05-05,11,1.77
2023-05-05T12:00:00Z,2023-05-05,12,1.04
2023-05-05T13:00:00Z,2023-05-05,13,1.57
2023-05-05T14:00:00Z,2023-05-05,14,2.49
2023-05-05T15:00:00Z,2023-05-05,15,2.6
2023-05-05T16:00:00Z,2023-05-05,16,2.22
2023-05-05T17:00:00Z,2023-05-05,17,2.61
2023-05-05T18:00:00Z,2023-05-05,18,1.05
2023-05-05T19:00:00Z,2023-05-05,19,0.42
